Date;Open;High;Low;Close;Adj Close;Volume;Variation;Operation(1=BUY,0=NONE,-1=SELL)
13/06/2017;10872,59961;10937;10846,5;10882,09961;10882,09961;154037100;0,366147869;0
14/06/2017;10858,5;10934;10775,29981;10775,79981;10775,79981;189418700;-0,97683175;-1
15/06/2017;10750,79981;10751,59961;10598;10699,59961;10699,59961;225300500;-0,707141905;-1
16/06/2017;10731,90039;10786,29981;10702,09961;10759,40039;10759,40039;348073200;0,558906727;0
19/06/2017;10839,79981;10884,2002;10807,59961;10848,90039;10848,90039;151494000;0,831830741;1
20/06/2017;10892,29981;10901,5;10746,09961;10746,09961;10746,09961;155900900;-0,947568678;-1
21/06/2017;10721,90039;10761,5;10615,90039;10740,7002;10740,7002;138994100;-0,050245337;0
22/06/2017;10709,59961;10725,2002;10641,90039;10709,90039;10709,90039;128773800;-0,286757878;0
23/06/2017;10685,59961;10715,5;10596,29981;10630,79981;10630,79981;120330400;-0,738574432;-1
26/06/2017;10666,09961;10757;10656,5;10696,59961;10696,59961;123202500;0,618954408;0
27/06/2017;10674;10726,2002;10643,90039;10647,90039;10647,90039;180892300;-0,455277563;0
28/06/2017;10607,79981;10716,7002;10526,59961;10702,7002;10702,7002;232685600;0,514653612;0
29/06/2017;10735,90039;10772;10514,5;10531,09961;10531,09961;242894100;-1,603339184;-1
30/06/2017;10541,2002;10583,7002;10433,2002;10444,5;10444,5;197988500;-0,82232257;-1
03/07/2017;10507,59961;10615,09961;10502,2002;10604,2002;10604,2002;161641800;1,529036287;1
04/07/2017;10543,29981;10611,40039;10530,29981;10566,7002;10566,7002;150484000;-0,353633459;0
05/07/2017;10535,90039;10589,5;10509,5;10523,59961;10523,59961;191741800;-0,407890687;0
06/07/2017;10546,09961;10546,2002;10402;10498,40039;10498,40039;211678300;-0,239454359;0
07/07/2017;10495,2002;10505,7002;10433,5;10488,79981;10488,79981;164172700;-0,091448084;0
10/07/2017;10525,40039;10535,90039;10451,40039;10509,5;10509,5;152202800;0,19735523;0
11/07/2017;10531,5;10536,90039;10438,79981;10449,09961;10449,09961;156562500;-0,574721833;0
12/07/2017;10482,2002;10580,5;10470,5;10560,40039;10560,40039;191888400;1,065171031;1
13/07/2017;10594,5;10674,09961;10583,09961;10658,29981;10658,29981;205967900;0,927042635;1
14/07/2017;10664,59961;10704,29981;10619,29981;10655,09961;10655,09961;164865000;-0,030025389;0
17/07/2017;10665,5;10670,29981;10604,2002;10651,2002;10651,2002;144914700;-0,036596692;0
18/07/2017;10616;10684,59961;10511,5;10524,5;10524,5;179655500;-1,189539138;-1
19/07/2017;10533,90039;10588,09961;10456,09961;10588,09961;10588,09961;275332600;0,604300527;0
20/07/2017;10597,40039;10627,2002;10534,79981;10564,79981;10564,79981;244518200;-0,220056524;0
21/07/2017;10530,7002;10562,79981;10381,2002;10426,59961;10426,59961;207706400;-1,308119402;-1
24/07/2017;10432;10480,2002;10368,09961;10446,5;10446,5;161233400;0,190861755;0
25/07/2017;10451,2002;10621,29981;10446,2002;10523,40039;10523,40039;206504500;0,736135462;1
26/07/2017;10523,79981;10584,59961;10508,5;10575,40039;10575,40039;152251800;0,494136858;0
27/07/2017;10549,29981;10652,90039;10544,40039;10603,40039;10603,40039;161507700;0,264765389;0
28/07/2017;10574,40039;10577,29981;10497,7002;10536,09961;10536,09961;226261700;-0,634709428;0
31/07/2017;10536,59961;10593,90039;10495,40039;10502,2002;10502,2002;166102800;-0,321745383;0
01/08/2017;10613,40039;10622,2002;10510,90039;10586,7002;10586,7002;150972800;0,804593308;1
02/08/2017;10592,29981;10607,79981;10493,09961;10513,90039;10513,90039;135542300;-0,687653402;0
03/08/2017;10487,2002;10553,79981;10416,90039;10549,09961;10549,09961;133004200;0,33478744;0
04/08/2017;10525;10696,09961;10516,40039;10658,40039;10658,40039;148692900;1,036114797;1
07/08/2017;10682,79981;10689,79981;10643,5;10676,5;10676,5;90544600;0,169815435;0
08/08/2017;10674,40039;10758,2002;10665,2002;10734,7002;10734,7002;111255100;0,545124292;0
09/08/2017;10681,40039;10705,90039;10525,09961;10596;10596;153526500;-1,292073299;-1
10/08/2017;10576,59961;10584,29981;10416,7002;10450;10450;148105500;-1,377878445;-1
11/08/2017;10377,29981;10399;10252,40039;10282,90039;10282,90039;163182000;-1,599039321;-1
14/08/2017;10329,40039;10490,59961;10329,29981;10461,2002;10461,2002;108126800;1,733944677;1
15/08/2017;10489;10508,7002;10436,7002;10481,5;10481,5;79389800;0,194048528;0
16/08/2017;10521;10575,90039;10517,40039;10544,29981;10544,29981;95932800;0,599149024;0
17/08/2017;10535,7002;10537,09961;10428,59961;10443,79981;10443,79981;129085000;-0,953121609;-1
18/08/2017;10323,59961;10392,5;10284,79981;10385,7002;10385,7002;129448100;-0,556307197;0
21/08/2017;10360;10418,2002;10330,40039;10360,2002;10360,2002;84931000;-0,245529907;0
22/08/2017;10425,2002;10440,40039;10360,2002;10409,79981;10409,79981;83380200;0,478751463;0
23/08/2017;10414;10445;10309,79981;10338,09961;10338,09961;95485300;-0,688775936;0
24/08/2017;10378,7002;10421,90039;10357,2002;10357,40039;10357,40039;98551800;0,186695647;0
25/08/2017;10373,90039;10419,79981;10334;10345,29981;10345,29981;71646600;-0,116830339;0
28/08/2017;10313,7002;10360,2002;10284,2002;10285,90039;10285,90039;51537000;-0,574168126;0
29/08/2017;10233,2002;10244,7002;10134,29981;10192,59961;10192,59961;147974000;-0,907074524;-1
30/08/2017;10264,59961;10274,29981;10216,79981;10245,79981;10245,79981;94776200;0,521949238;0
31/08/2017;10279,5;10354,29981;10275,09961;10299,5;10299,5;179780900;0,524119112;0
01/09/2017;10328,79981;10366,5;10314,09961;10325,5;10325,5;103848500;0,252439439;0
04/09/2017;10234,09961;10274,7002;10229,79981;10243,2002;10243,2002;80706600;-0,797053944;-1
05/09/2017;10244,7002;10287,59961;10173,59961;10179,79981;10179,79981;136704600;-0,618951;0
06/09/2017;10130,90039;10176,90039;10096,79981;10131;10131;132345600;-0,479378828;0
07/09/2017;10175,2002;10189,5;10118,40039;10124,90039;10124,90039;179636700;-0,060207373;0
08/09/2017;10118,40039;10165,7002;10087,59961;10129,59961;10129,59961;141953700;0,046412486;0
11/09/2017;10199,90039;10343,5;10197,79981;10322,59961;10322,59961;145464200;1,905307292;1
12/09/2017;10354,5;10372,5;10324,7002;10336,2002;10336,2002;129026600;0,131755435;0
13/09/2017;10324,79981;10395,09961;10308;10371;10371;170750900;0,336678899;0
14/09/2017;10352,7002;10365,09961;10284,29981;10361,09961;10361,09961;156376500;-0,09546226;0
15/09/2017;10321,2002;10370,79981;10287,2002;10317,40039;10317,40039;302199200;-0,421762358;0
18/09/2017;10358;10410,2002;10330,09961;10338,40039;10338,40039;133377700;0,203539644;0
19/09/2017;10312,2002;10399,09961;10296,09961;10378,40039;10378,40039;129987400;0,38690705;0
20/09/2017;10349;10375,5;10248,40039;10292,09961;10292,09961;146938000;-0,83154223;-1
21/09/2017;10318,2002;10340,79981;10266,79981;10297;10297;149861300;0,047613132;0
22/09/2017;10286,59961;10313,90039;10270,90039;10305;10305;130093900;0,077692532;0
25/09/2017;10270;10272,40039;10186,7002;10216,5;10216,5;146849900;-0,858806405;-1
26/09/2017;10203,79981;10224,7002;10166,7002;10189,59961;10189,59961;118754700;-0,263303392;0
27/09/2017;10221,29981;10398,90039;10216,7002;10368,90039;10368,90039;218242200;1,759645019;1
28/09/2017;10381,2002;10406,5;10319,40039;10328,5;10328,5;178756800;-0,389630428;0
29/09/2017;10336,90039;10381,5;10277,5;10381,5;10381,5;199148100;0,513143244;0
02/10/2017;10262,29981;10327,2002;10185,90039;10255,7002;10255,7002;249447000;-1,21176906;-1
03/10/2017;10250,59961;10276,59961;10151,09961;10257,5;10257,5;173270700;0,017549314;0
04/10/2017;10226,79981;10226,79981;9947,299805;9964,900391;9964,900391;348214600;-2,852543105;-1
05/10/2017;9934,299805;10259,90039;9922,299805;10214,7002;10214,7002;327001700;2,506796799;1
06/10/2017;10185,2002;10214,5;10116,59961;10185,5;10185,5;207012700;-0,285864435;0
09/10/2017;10210,59961;10306,79981;10206,09961;10236;10236;173267900;0,495802857;0
10/10/2017;10225;10225;10107,79981;10142,29981;10142,29981;208199100;-0,915398544;-1
11/10/2017;10304,59961;10313,09961;10247,29981;10278,40039;10278,40039;250976600;1,3419105;1
12/10/2017;10284,5;10304;10244,79981;10275,90039;10275,90039;117355200;-0,024322851;0
13/10/2017;10298,59961;10299,7002;10231,5;10258;10258;141950000;-0,174197786;0
16/10/2017;10244,40039;10248,7002;10153,90039;10181,40039;10181,40039;155271000;-0,746730445;-1
17/10/2017;10164,90039;10297,09961;10134;10216,79981;10216,79981;167144400;0,347687083;0
18/10/2017;10237;10283,5;10165,40039;10273,40039;10273,40039;181891400;0,553995254;0
19/10/2017;10251,29981;10276,59961;10167,40039;10197,5;10197,5;185402000;-0,738804954;-1
20/10/2017;10202;10249;10176,5;10222,7002;10222,7002;196126000;0,247121304;0
23/10/2017;10202,40039;10216,40039;10141,40039;10161,40039;10161,40039;145125400;-0,599643957;0
24/10/2017;10150,59961;10235,40039;10148,29981;10205,7002;10205,7002;157492600;0,435961603;0
25/10/2017;10199;10273,40039;10137,09961;10153,29981;10153,29981;180681800;-0,51344238;0
26/10/2017;10140,29981;10422,7002;10121,2002;10347,79981;10347,79981;374887200;1,915633378;1
27/10/2017;10354,29981;10382,40039;10136,90039;10197,5;10197,5;290366700;-1,452480796;-1
30/10/2017;10321,2002;10470,7002;10293;10446;10446;266075500;2,436871782;1
31/10/2017;10463,2002;10570,5;10438,09961;10523,5;10523,5;238017300;0,741910779;1
01/11/2017;10591,40039;10594,2002;10486,2002;10506,7002;10506,7002;200543400;-0,159640851;0
02/11/2017;10509;10538,40039;10403,2002;10457,79981;10457,79981;155335600;-0,465421008;0
03/11/2017;10463,29981;10464,29981;10295,90039;10357,79981;10357,79981;190286600;-0,95622408;-1
06/11/2017;10358,09961;10358,09961;10264;10316,5;10316,5;131982800;-0,398731447;0
07/11/2017;10365,7002;10376,2002;10212,5;10230,7002;10230,7002;166404200;-0,83167552;-1
08/11/2017;10236,2002;10242,7002;10155,40039;10228,7002;10228,7002;173574400;-0,019549004;0
09/11/2017;10223,2002;10244,7002;10117,2002;10141,09961;10141,09961;163555100;-0,856419529;-1
10/11/2017;10138,59961;10168;10075,79981;10092,7002;10092,7002;158359400;-0,47726002;0
13/11/2017;10124;10124;9984,200195;10049,90039;10049,90039;143989700;-0,424066931;0
14/11/2017;10063,59961;10101,79981;9970,900391;9990,400391;9990,400391;143165300;-0,592045669;0
15/11/2017;9920,599609;10029,79981;9889,400391;10013,90039;10013,90039;178551000;0,235225808;0
16/11/2017;10074;10173,5;10043,09961;10088,7002;10088,7002;161035600;0,746959737;1
17/11/2017;10074,40039;10087,5;9998,700195;10010,40039;10010,40039;182668400;-0,776113895;-1
20/11/2017;9999,700195;10061,79981;9981,299805;10025,5;10025,5;115329400;0,150839211;0
21/11/2017;10017,40039;10072,2002;9989,299805;9993,400391;9993,400391;146583800;-0,320179632;0
22/11/2017;10010,2002;10092,40039;10005,79981;10013,90039;10013,90039;124899000;0,205135381;0
23/11/2017;9994,099609;10079,2002;9983,200195;10032,79981;10032,79981;115050400;0,188731795;0
24/11/2017;10044,90039;10125,40039;10036,59961;10053,5;10053,5;111154500;0,206325207;0
27/11/2017;10027,40039;10136,59961;10014,40039;10063,09961;10063,09961;114372400;0,095485244;0
28/11/2017;10083,79981;10148,79981;10059,5;10144,40039;10144,40039;117467900;0,80790994;1
29/11/2017;10221,79981;10314,2002;10211,09961;10267,7002;10267,7002;216014600;1,215446939;1
30/11/2017;10266,59961;10323,09961;10211;10211;10211;270742600;-0,552219036;0
01/12/2017;10225,5;10225,5;10083,79981;10085;10085;183507100;-1,233963373;-1
04/12/2017;10182,79981;10248,40039;10127,59961;10208,59961;10208,59961;143875100;1,225578671;1
05/12/2017;10204,59961;10246,09961;10162,29981;10211,29981;10211,29981;132385800;0,02645021;0
06/12/2017;10156,40039;10201,79981;10098,09961;10184;10184;146631100;-0,267348971;0
07/12/2017;10195,79981;10271,2002;10171,29981;10262,59961;10262,59961;129943800;0,771795061;1
08/12/2017;10322,5;10380,29981;10316,5;10321,09961;10321,09961;161045100;0,570031008;0
11/12/2017;10339,29981;10348,79981;10285,09961;10306,90039;10306,90039;141869500;-0,137574663;0
12/12/2017;10319,59961;10326,2002;10248,09961;10288,29981;10288,29981;160150900;-0,180467311;0
13/12/2017;10300,2002;10355;10260,5;10260,5;10260,5;132939800;-0,27020796;0
14/12/2017;10250;10293,09961;10176,5;10176,5;10176,5;170193600;-0,818673554;-1
15/12/2017;10156,7002;10212,29981;10113,79981;10150,40039;10150,40039;321595200;-0,256469405;0
18/12/2017;10197,90039;10257,79981;10188,09961;10244,09961;10244,09961;178889800;0,923108591;1
19/12/2017;10239;10283,5;10228,40039;10234,29981;10234,29981;116423200;-0,095662912;0
20/12/2017;10242;10246,5;10140,5;10207,7002;10207,7002;129664900;-0,259906496;0
21/12/2017;10192,59961;10322,59961;10144,40039;10304,59961;10304,59961;152663400;0,949277625;1
22/12/2017;10145,59961;10235,79981;10138,29981;10182;10182;138510600;-1,189756164;-1
27/12/2017;10167,2002;10213,2002;10138,79981;10165,2002;10165,2002;96218000;-0,164995138;0
28/12/2017;10150,29981;10162,79981;10076,5;10093,09961;10093,09961;97238400;-0,709288402;-1
29/12/2017;10091,29981;10100,2002;10028,7002;10043,90039;10043,90039;118042900;-0,487454002;0
02/01/2018;10089,59961;10097,90039;10017;10079,09961;10079,09961;146991300;0,350453675;0
03/01/2018;10101,40039;10145,2002;10083,59961;10116;10116;137802800;0,36610801;0
04/01/2018;10154,59961;10325;10151;10314,40039;10314,40039;189788300;1,961253371;1
05/01/2018;10343,09961;10411,40039;10343,09961;10411,40039;10411,40039;145843400;0,940432757;1
08/01/2018;10439,79981;10456,90039;10398,40039;10398,40039;10398,40039;135172700;-0,124863126;0
09/01/2018;10400,90039;10461,90039;10385,59961;10426,5;10426,5;132564600;0,270230112;0
10/01/2018;10423,2002;10474,90039;10399,09961;10428,29981;10428,29981;210844800;0,017261833;0
11/01/2018;10435,90039;10475;10401,2002;10435,2002;10435,2002;208917700;0,066169847;0
12/01/2018;10463,7002;10492,2002;10443,40039;10462,40039;10462,40039;154547300;0,260658114;0
15/01/2018;10471,59961;10493,7002;10446,90039;10467,2002;10467,2002;112255300;0,0458767;0
16/01/2018;10479;10572,90039;10466,2002;10520,40039;10520,40039;160056900;0,50825622;0
17/01/2018;10475,59961;10504,90039;10441,2002;10474,59961;10474,59961;144364100;-0,435352081;0
18/01/2018;10500,09961;10509,2002;10403,2002;10432,7002;10432,7002;123091800;-0,400009695;0
19/01/2018;10417,5;10500,09961;10396,2002;10479,5;10479,5;143558400;0,448587653;0
22/01/2018;10503,59961;10601,90039;10488,29981;10584;10584;179083500;0,99718498;1
23/01/2018;10640,29981;10643,40039;10583,7002;10609,5;10609,5;168200500;0,240929705;0
24/01/2018;10595,29981;10617,2002;10563;10563;10563;129488500;-0,438286441;0
25/01/2018;10564,59961;10630,5;10559,7002;10595,29981;10595,29981;183930300;0,305782496;0
26/01/2018;10598,59961;10635,09961;10563,2002;10595,40039;10595,40039;139534800;0,000949345;0
29/01/2018;10605,5;10605,7002;10540;10555,59961;10555,59961;150492500;-0,375642076;0
30/01/2018;10481,90039;10506,40039;10416,2002;10428,2002;10428,2002;180465900;-1,20693678;-1
31/01/2018;10436,40039;10482,7002;10422,09961;10451,5;10451,5;190192400;0,223430741;0
01/02/2018;10518,29981;10543,7002;10359,40039;10399;10399;197535400;-0,502320241;0
02/02/2018;10359,29981;10369,2002;10205,29981;10211,2002;10211,2002;203689700;-1,805941004;-1
05/02/2018;10138,40039;10173,79981;10058,5;10064,5;10064,5;195011800;-1,43665967;-1
06/02/2018;9794,900391;9967,299805;9721,5;9810;9810;313297200;-2,52868995;-1
07/02/2018;9950,799805;9988,5;9811,700195;9976,900391;9976,900391;234404500;1,701329164;1
08/02/2018;9928,5;9959,799805;9726,5;9756,299805;9756,299805;228483100;-2,211113446;-1
09/02/2018;9710,900391;9752,200195;9581,099609;9639,599609;9639,599609;255495900;-1,196152213;-1
12/02/2018;9760,099609;9815,200195;9731;9771,099609;9771,099609;170166600;1,364164543;1
13/02/2018;9788,5;9797,400391;9650,700195;9650,700195;9650,700195;164804700;-1,232199229;-1
14/02/2018;9715,700195;9743,900391;9595,900391;9686,200195;9686,200195;178708500;0,367848957;0
15/02/2018;9770,700195;9832,099609;9674,900391;9714,900391;9714,900391;165506400;0,296299843;0
16/02/2018;9785,200195;9839,700195;9768,700195;9832,099609;9832,099609;188851400;1,206386203;1
19/02/2018;9865,099609;9905,400391;9797,200195;9806,200195;9806,200195;122821700;-0,26341692;0
20/02/2018;9806,900391;9901,099609;9806,900391;9895,299805;9895,299805;153238700;0,908604844;1
21/02/2018;9874,5;9876,099609;9777,5;9823,299805;9823,299805;155384500;-0,727618176;-1
22/02/2018;9767,599609;9903,099609;9744,900391;9876,5;9876,5;175175500;0,541571529;0
